Time,Angle_paka,Angle_kolo,Hmotnost=9.78
0.0015,40.004804690000014,-39.82648925999998
0.1021,39.982832030000054,-39.79353026999998
0.2023,39.87296875000004,-39.67268065999998
0.3025,39.55436523000003,-39.35407714999998
0.4027,39.21378906000007,-39.018994139999975
0.5029,38.86771973000009,-38.667431639999975
0.6031,38.58207520000008,-38.39826659999998
0.7034,38.25248535000003,-38.06318358999998
0.8037,37.93937500000004,-37.75007323999998
0.9039,37.62077148000003,-37.436962889999975
1.005,37.27470215000005,-37.07441405999998
1.1052,36.92313965000005,-36.71735839999998
1.2053,36.64848145000008,-36.43720702999998
1.3055,36.351850590000026,-36.13508300999998
1.4058,36.00578125000004,-35.77802733999998
1.506,35.69816406000007,-35.47590331999998
1.6061,35.40702637000004,-35.168286129999984
1.7066,35.07743651999999,-34.816723629999984
1.8067,34.747846680000066,-34.49262694999998
1.9069,34.40727050999999,-34.14106444999998
2.0071,34.08317383000008,-33.81696776999998
2.1073,33.726118160000055,-33.46540526999998
2.2075,33.43498047000003,-33.19074706999998
2.3077,33.11088379,-32.85017089999998
2.4079,32.76481445000002,-32.49860839999998
2.5081,32.479169920000004,-32.23493651999998
2.6082,32.13859375000004,-31.894360349999978
2.7084,31.798017580000078,-31.55378417999998
2.8086,31.45744141,-31.20222167999998
2.9089,31.144331050000005,-30.90009765999998
3.0093,30.776289060000067,-30.52106933999998
3.1096,30.474165040000003,-30.22443847999998
3.2098,30.17204102000005,-29.93330077999998
3.31,29.82047852000005,-29.603710939999978
3.4103,29.46891602000005,-29.257641599999978
3.5104,29.155805660000055,-28.96650390999998
3.6107,28.842695310000067,-28.664379879999977
3.711,28.507612300000005,-28.32380370999998
3.8111,28.19999512000004,-28.027172849999978
3.9113,27.870405269999992,-27.70307616999998
4.0115,27.518842769999992,-27.34052733999998
4.1117,27.21671875000004,-27.03840331999998
4.2119,26.89811523000003,-26.730786129999977
4.3122,26.612470700000017,-26.439648439999978
4.4124,26.31583984000008,-26.148510739999978
4.5126,25.980756840000026,-25.80244140999998
4.6128,25.640180660000055,-25.47285155999998
4.7129,25.327070310000067,-25.15974120999998
4.8131,24.991987300000005,-24.81916503999998
4.9134,24.656904300000065,-24.49506835999998
5.0136,24.316328129999988,-24.154492189999978
5.1138,23.992231450000077,-23.84138183999998
5.214,23.640668950000077,-23.48981933999998
5.3143,23.31657227000005,-23.17121581999998
5.4145,23.014448240000092,-22.863598629999977
5.5146,22.690351560000067,-22.550488279999982
5.6149,22.360761720000028,-22.21540526999998
5.7152,22.069624019999992,-21.91328124999998
5.8154,21.73454102000005,-21.578198239999978
5.9165,21.39396484000008,-21.226635739999978
6.0167,21.080854490000092,-20.91901854999998
6.1169,20.756757810000067,-20.59492187999998
6.2181,20.41068848000009,-20.24885253999998
6.3186,20.125043950000077,-19.96870116999998
6.4188,19.83390625000004,-19.66108397999998
6.519,19.471357420000004,-19.287548829999977
6.62,19.174726560000067,-18.96894530999998
6.7202,18.867109379999988,-18.63935546999998
6.8203,18.54850586000009,-18.30427245999998
6.9206,18.21891602000005,-17.99116210999998
7.0209,17.911298830000078,-17.705517579999977
7.121,17.559736330000078,-17.33198241999998
7.2212,17.24662598000009,-17.007885739999978
7.3214,16.911542970000028,-16.69477538999998
7.4216,16.570966800000065,-16.35419921999998
7.5218,16.208417970000028,-15.975170899999979
7.6221,15.922773440000014,-15.71699218999998
7.7223,15.604169920000004,-15.39289550999998
7.8227,15.24711425999999,-15.03034667999998
7.923,14.939497070000016,-14.728222659999979
8.0239,14.598920900000053,-14.38764647999998
8.1243,14.252851560000067,-14.04707030999998
8.2246,13.917768550000005,-13.690014649999979
8.3248,13.593671879999988,-13.382397459999979
8.425,13.225629880000042,-13.02534179999998
8.5253,12.88505371000008,-12.70673827999998
8.6255,12.582929690000014,-12.415600589999979
8.7259,12.25333984000008,-12.08601073999998
8.8272,11.918256840000026,-11.772900389999979
8.9275,11.610639650000053,-11.476269529999978
9.0277,11.264570310000067,-11.124707029999978
9.1279,10.967939450000017,-10.833569339999979
9.2281,10.687788090000026,-10.564404299999978
9.3283,10.336225590000026,-10.207348629999979
9.4285,10.034101560000067,-9.88325194999998
9.5287,9.775922850000029,-9.630566409999979
9.6289,9.435346680000066,-9.306469729999979
9.7296,9.078291020000052,-8.93842772999998
9.8299,8.798139650000053,-8.663769529999978
9.93,8.46305663999999,-8.32319335999998
10.0302,8.127973630000042,-7.988110349999979
10.1308,7.825849610000091,-7.685986329999979
10.231,7.518232420000004,-7.383862299999979
10.3312,7.150190430000066,-7.01032714999998
10.4314,6.8315869100000555,-6.69172362999998
10.5316,6.501997070000016,-6.362133789999979
10.6321,6.183393550000005,-6.043530269999979
10.7325,5.892255860000091,-5.752392579999979
10.8327,5.584638670000004,-5.46125487999998
10.9329,5.2495556600000555,-5.13166503999998
11.0335,4.936445310000067,-4.80756835999998
11.1338,4.634321290000003,-4.510937499999979
11.2339,4.277265629999988,-4.16486815999998
11.3346,3.975141600000029,-3.829785159999979
11.4348,3.6675244100000555,-3.5166747999999792
11.535,3.321455080000078,-3.1706054699999786
11.6353,2.969892580000078,-2.797070309999979
11.7355,2.6677685500000052,-2.49494628999998
11.8356,2.3326855500000647,-2.1488769499999787
11.936,1.9701367200000277,-1.786328119999979
12.037,1.6844921900000145,-1.5061767599999794
12.1372,1.3933544900000925,-1.2095458999999789
12.2375,1.0582714800000304,-0.8799560499999792
12.3378,0.5968457000000171,-0.5998046899999796
